,ground_truth_output,num_queries,original_output,original_score,original_text,perturbed_output,perturbed_score,perturbed_text,result_type
1217,1.0,203.0,1.0,0.055378317832946784,"Games / Blood _ and _ soil / Leaders / Test Data Patch Notes : [[http]] : / / smashboards. com / showthread. php? t = 1390211 & posted = 1 # 3812 shkEcho Decent person, hard to bounce back from anything. Once started during hardcore and of my old persona. 691 22. 4 64 4 4 5 7 20 152 Sobie Active member and Leader # 2283 Two player [[team]] who are active in the RL : http : / / smashboards. com / showthread. php? t = 1355358 & postcount = 49 # 1307 Hyphen Active [[member]] and Leader # 1232 Well behaved, gives respectful replies, [[keeping]] everything on topic even if not all is featured publicly : http : / / smashboards. com / showthread. php? t = 1788356 & p = 1825458",0.0,0.5253746509552002,"Games / Blood _ and _ soil / Leaders / Test Data Patch Notes : [[aggregator]] : / / smashboards. com / showthread. php? t = 1390211 & posted = 1 # 3812 shkEcho Decent person, hard to bounce back from anything. Once started during hardcore and of my old persona. 691 22. 4 64 4 4 5 7 20 152 Sobie Active member and Leader # 2283 Two player [[boards]] who are active in the RL : http : / / smashboards. com / showthread. php? t = 1355358 & postcount = 49 # 1307 Hyphen Active [[role]] and Leader # 1232 Well behaved, gives respectful replies, [[informs]] everything on topic even if not all is featured publicly : http : / / smashboards. com / showthread. php? t = 1788356 & p = 1825458",Successful
1220,1.0,488.0,1.0,0.002531290054321289,"This system generally [[accomplishes]] this task, based upon a widespread conscious or [[tacit]] awareness of how the hearing mechanism works, while structuring the individual ideas and memories that [[circulate]] and survive in the self based on their [[historic]] [[factional]] / political resistance ; an unconscious and fundamental understanding that the proper and uniting role of'reality'in the [[thought]] of any given subject, or subject group, is as the [[extent]] of its ability to preserve, reproduce and [[pass]] down its own integrity, sense of self and history while [[ultimately]] having escaped, fettered and denied and'oppressed'in a manner that [[affords]] the individual an opportunity to reflexively and [[irrationally]] gain sympathy and support for his or her particular [[position]] / position, whether privileged or oppressed, as opposed to other aspects of his / her life and history. This does not [[give]] any subjective permission in space, time, thoughts, prejudices or individual identity. It simply means that there",0.0,0.5793722867965698,"This system generally [[delivers]] this task, based upon a widespread conscious or [[innate]] awareness of how the hearing mechanism works, while structuring the individual ideas and memories that [[linger]] and survive in the self based on their [[historical]] [[past]] / political resistance ; an unconscious and fundamental understanding that the proper and uniting role of'reality'in the [[thinking]] of any given subject, or subject group, is as the [[core]] of its ability to preserve, reproduce and [[guard]] down its own integrity, sense of self and history while [[equally]] having escaped, fettered and denied and'oppressed'in a manner that [[granting]] the individual an opportunity to reflexively and [[thoughtfully]] gain sympathy and support for his or her particular [[circumstance]] / position, whether privileged or oppressed, as opposed to other aspects of his / her life and history. This does not [[grant]] any subjective permission in space, time, thoughts, prejudices or individual identity. It simply means that there",Successful
1231,1.0,210.0,1.0,0.04483973979949951,"How the oppression of real Indian women in our country is used to justify Hindu mob violence but depicted like this post by "" Tareen Habiba, a Muslim virgin "" to set the stage for how "" awesome "" it is in India to "" beat all of your men up "" and "" get martyred in front of your entire community and indigenous people ""? What was the purpose of "" hate crime "" legislation, which helped create conditions in India where ordinary citizens would feel safe [[following]] social media hacking. What is being dubbed as the "" Double Play "" or "" Partnership Abuse Law "" which obviously could not have been enacted [[without]] literally co - ordinating a group of hate criminals? What is the "" BDS "", "" Palestinians "" or "" Jews "" legislation that establishes "" brown people "" as persons defined in international law and is used in hate speech to receive so much aid and support from the state? [[In]] one case, the Hindu [[man]] is interviewed",0.0,0.5219615697860718,"How the oppression of real Indian women in our country is used to justify Hindu mob violence but depicted like this post by "" Tareen Habiba, a Muslim virgin "" to set the stage for how "" awesome "" it is in India to "" beat all of your men up "" and "" get martyred in front of your entire community and indigenous people ""? What was the purpose of "" hate crime "" legislation, which helped create conditions in India where ordinary citizens would feel safe [[amidst]] social media hacking. What is being dubbed as the "" Double Play "" or "" Partnership Abuse Law "" which obviously could not have been enacted [[before]] literally co - ordinating a group of hate criminals? What is the "" BDS "", "" Palestinians "" or "" Jews "" legislation that establishes "" brown people "" as persons defined in international law and is used in hate speech to receive so much aid and support from the state? [[like]] one case, the Hindu [[person]] is interviewed",Successful
1232,1.0,437.0,1.0,0.0003563165664672852,"[[Aiguarodon]] : Four Bighorn in North Dakota Development in [[North]] Dakota has been stymied for the past 13 years, when federal lands were [[given]] to the Department of the Interior to be transferred to private ownership. [[Between]] 2012 and 2014, the Pentagon increased the number of troops [[stationed]] in [[North]] Dakota to a 12, 000 - strong force, [[mostly]] loyal to the Vietnam War. Given the [[perception]] of a "" war on women, "" the daily [[trail]] of incidents of alleged violent harassment of the brave women in the [[brave]] rank of "" The AIGuards "" warrants thorough analysis and reporting. [[2]]. Joan of Arc Camp, Evergreen State College, [[Was]] Harassed, [[Harried]] and Paralyzed During An Affair The Globe and [[Mail]] : Three EIA agents ( [[whose]] conversations the Globe acquired from a cache of government records ), "" [[told]] the paralyzed [[woman]] that she was'stuck in the past'and that'she needs to [[move]] along and get",0.0,0.5933918952941895,"[[report]] : Four Bighorn in North Dakota Development in [[nord]] Dakota has been stymied for the past 13 years, when federal lands were [[yielded]] to the Department of the Interior to be transferred to private ownership. [[spanning]] 2012 and 2014, the Pentagon increased the number of troops [[assigned]] in [[nord]] Dakota to a 12, 000 - strong force, [[firmly]] loyal to the Vietnam War. Given the [[history]] of a "" war on women, "" the daily [[barrage]] of incidents of alleged violent harassment of the brave women in the [[middle]] rank of "" The AIGuards "" warrants thorough analysis and reporting. [[1]]. Joan of Arc Camp, Evergreen State College, [[were]] Harassed, [[harassment]] and Paralyzed During An Affair The Globe and [[telegraph]] : Three EIA agents ( [[whom]] conversations the Globe acquired from a cache of government records ), "" [[telling]] the paralyzed [[women]] that she was'stuck in the past'and that'she needs to [[stick]] along and get",Successful
1235,1.0,118.0,1.0,0.0677868127822876,"PRAIRIE FEDS INCORPORATED MERCURY SALE [[CORPORATION]] NV MVS MOSAIC S LLC MICRO FACTORY OF NJ STYLE [[FABRICATION]] MUTUAL RESOURCES, INC NECRO EMILIO RODRIGUEZ MVM MUTUAL RESOURCES & CO LTD. [[MUMENPUD]] AT NOKICA MKN INSTRUCTORS MKNT E. V. LTD. MZF ITALY SUBSIDIARIES MNHC NETWORKS MOMORPHON CORP. MOTOMIAT RURAL SCHOOLS LTD MUSIC THG PTY LTD MVIS MANUFACTURING IND",0.0,0.507598876953125,"PRAIRIE FEDS INCORPORATED MERCURY SALE [[products]] NV MVS MOSAIC S LLC MICRO FACTORY OF NJ STYLE [[united]] MUTUAL RESOURCES, INC NECRO EMILIO RODRIGUEZ MVM MUTUAL RESOURCES & CO LTD. [[established]] AT NOKICA MKN INSTRUCTORS MKNT E. V. LTD. MZF ITALY SUBSIDIARIES MNHC NETWORKS MOMORPHON CORP. MOTOMIAT RURAL SCHOOLS LTD MUSIC THG PTY LTD MVIS MANUFACTURING IND",Successful
1237,1.0,293.0,1.0,0.004923522472381592,"[[The]] withdrawal of the rebel military and militia from Arak shows the government's strength, said Amr Khaled, the head of the [[opposition's]] Western Aleppo anti - government activist committee. He called the advance a "" good sign "" that [[Trump]] [[would]] order a halt to international aid in a war he's declared one of the worst in the world. Khaled [[said]] the small, minority of civilians on the verge of starving or dying – a large - scale [[situation]] – cannot be captured and pushed into the mountains for Turkish or Saudi bread. "" We will not ask for rescue from the mountains. What we want is the delivery of food, because all the protesters in Gudermes are starving, "" Khaled told AFP. "" There were [[people]] screaming and waving guns and burning tires as the helicopters picked up huge boxes of food dropped by the Syrian army. Why are they coming here? [[We]] want the evacuation, we want the food",0.0,0.5367710590362549,"[[the]] withdrawal of the rebel military and militia from Arak shows the government's strength, said Amr Khaled, the head of the [[influential]] Western Aleppo anti - government activist committee. He called the advance a "" good sign "" that [[trump]] [[ought]] order a halt to international aid in a war he's declared one of the worst in the world. Khaled [[is]] the small, minority of civilians on the verge of starving or dying – a large - scale [[coup]] – cannot be captured and pushed into the mountains for Turkish or Saudi bread. "" We will not ask for rescue from the mountains. What we want is the delivery of food, because all the protesters in Gudermes are starving, "" Khaled told AFP. "" There were [[babies]] screaming and waving guns and burning tires as the helicopters picked up huge boxes of food dropped by the Syrian army. Why are they coming here? [[us]] want the evacuation, we want the food",Successful
1253,1.0,155.0,1.0,0.006466269493103027,"[[GR]] MEDIA ) ( CBS / AP ) - A report that gasoline prices could rise to $ 10 a gallon by the end of the year is based on flawed methodology and overstated prediction of future growth, according to a team of meteorologists and utility executives from the first three years of a program in which Hurricane Sandy affected electricity markets. Gasoline volume has risen roughly 30 percent across the Northeast due to Hurricane Sandy, and consumers currently pay between $ 2. 38 and $ 2. 51 a gallon, the team wrote in the report released today. The data is not comparable with past years and was out of step with other economic research, said Katie Brown, director of Energy & Environment at Consumers Union, the nation's largest consumer advocacy group. But the study "" fundamentally misrepresents what the actual underlying trend for gasoline prices in the Northeast is, "" she said. This transportation cost hike is made",0.0,0.5498205423355103,"[[news]] MEDIA ) ( CBS / AP ) - A report that gasoline prices could rise to $ 10 a gallon by the end of the year is based on flawed methodology and overstated prediction of future growth, according to a team of meteorologists and utility executives from the first three years of a program in which Hurricane Sandy affected electricity markets. Gasoline volume has risen roughly 30 percent across the Northeast due to Hurricane Sandy, and consumers currently pay between $ 2. 38 and $ 2. 51 a gallon, the team wrote in the report released today. The data is not comparable with past years and was out of step with other economic research, said Katie Brown, director of Energy & Environment at Consumers Union, the nation's largest consumer advocacy group. But the study "" fundamentally misrepresents what the actual underlying trend for gasoline prices in the Northeast is, "" she said. This transportation cost hike is made",Successful
1255,1.0,185.0,1.0,0.33181363344192505,"We is entertaining North Dakota after the finishing line under Lake Superior, today at 7 : 40 local time ( 0940 Eastern ). All American Breweworks has announced that their production system will be installed on the Main Brewery in North Dakota after the completion of the North Dakota lab feasibility study. Two other major US production in North Dakota are in growth mode, Jeff [[Brewing]] Company in Golden, Colorado, and Trinity Brewing in Athens, OH. Jeff Brewing Company includes teams of two highly motivated and talented people who have spent their careers working on the needs of the world's light and microbreweries. A premier craft brewer in its own right, the concept that Jeff Brewery would produce beers fully focused on the repast that the brewery believes in, is an integral part of what the company strives to be. Triple H and Booster Juice Triple H is an American Combat Motorcycle",0.0,0.5391128659248352,"We is entertaining North Dakota after the finishing line under Lake Superior, today at 7 : 40 local time ( 0940 Eastern ). All American Breweworks has announced that their production system will be installed on the Main Brewery in North Dakota after the completion of the North Dakota lab feasibility study. Two other major US production in North Dakota are in growth mode, Jeff [[brewing]] Company in Golden, Colorado, and Trinity Brewing in Athens, OH. Jeff Brewing Company includes teams of two highly motivated and talented people who have spent their careers working on the needs of the world's light and microbreweries. A premier craft brewer in its own right, the concept that Jeff Brewery would produce beers fully focused on the repast that the brewery believes in, is an integral part of what the company strives to be. Triple H and Booster Juice Triple H is an American Combat Motorcycle",Successful
1259,1.0,150.0,1.0,0.18940871953964236,"Moderate Bad 4749 Star Trucker The Final Chapter TGTGTTGTTg ( 11 / 2012 ) 6's. But mostly 6s. Or "" true tenths "". To me, that essentially equates to "" normal jazz. "" The songs sound [[like]] they're blazing through the air through a massive, elaborate, buoyant bejeweled balloon. There's some brief periods where you wind up in quasi - boozonic bliss, but ultimately the sound just couldn't be more different from the other genres the song explore. * Phil [[Clapham]] 4748 Spore Meet Gater * 1 7 / 8 4747 Black Diamond Imposter * 1 7 / 8 4746 Scaryhouse Mark [[Lobostecki]] * 1 7 / 8 4745 Swiss Winter Windhouse Nothing You Can Do to Me * 1 7 / 8 4744 Slowdive Undertow ( Theme from",0.0,0.5219023227691649,"Moderate Bad 4749 Star Trucker The Final Chapter TGTGTTGTTg ( 11 / 2012 ) 6's. But mostly 6s. Or "" true tenths "". To me, that essentially equates to "" normal jazz. "" The songs sound [[till]] they're blazing through the air through a massive, elaborate, buoyant bejeweled balloon. There's some brief periods where you wind up in quasi - boozonic bliss, but ultimately the sound just couldn't be more different from the other genres the song explore. * Phil [[boy]] 4748 Spore Meet Gater * 1 7 / 8 4747 Black Diamond Imposter * 1 7 / 8 4746 Scaryhouse Mark [[d]] * 1 7 / 8 4745 Swiss Winter Windhouse Nothing You Can Do to Me * 1 7 / 8 4744 Slowdive Undertow ( Theme from",Successful
1262,1.0,158.0,1.0,0.00244981050491333,"[[B's]] quick master class how to create context switching devices in Java and C # with user - mode completion of procedures. MTK's MTF2 benchmarks demonstrate that MTF1 performance is indeed comparable to MTF2. Don't worry though, Tim Duckworth has offered a response! Progress or backtrack? These presentations discuss how how to incorporate speed optimization into your business process. Do you switch technologies because speed matters? Or do you switch based on principles of design and usage? We'd love to hear your thoughts! Eric and Tim are we are happy to announce a collaboration here at Monarch where we're curating a development list of targeted web technologies for the iOS and web version of Monarch. The first goal is to complement our earlier podcast "" Building Progressive Web Applications "" which introduced relatively new technologies designed for powerful user experiences in userspace. Moving forward, we're launching this new list to show that we",0.0,0.5025760531425476,"[[demonstrate]] quick master class how to create context switching devices in Java and C # with user - mode completion of procedures. MTK's MTF2 benchmarks demonstrate that MTF1 performance is indeed comparable to MTF2. Don't worry though, Tim Duckworth has offered a response! Progress or backtrack? These presentations discuss how how to incorporate speed optimization into your business process. Do you switch technologies because speed matters? Or do you switch based on principles of design and usage? We'd love to hear your thoughts! Eric and Tim are we are happy to announce a collaboration here at Monarch where we're curating a development list of targeted web technologies for the iOS and web version of Monarch. The first goal is to complement our earlier podcast "" Building Progressive Web Applications "" which introduced relatively new technologies designed for powerful user experiences in userspace. Moving forward, we're launching this new list to show that we",Successful
1269,1.0,211.0,1.0,0.12226372957229616,"A team from the Department of Geology and Geophysics at [[Florida]] Atlantic University ( FAU ) tested the hypothesis that thick undersea sediments represent a surface - dominated mantle that received very little or no heat from the Sun. [[The]] landmark NOAA - led Surface Water by Particle Spectrometry Explorer ( SWPE ) satellite image shows a super - dense layer of ocean sediments around the Middle Eocene time period located almost just northwest of the West Coast of [[California]]. About a dozen unique dark bands appear near the end of this layer, which scientists say indicates that vast pools of heated water were [[stored]] under the sediment. "" Maybe one day we will learn the secrets of who made the bed [ of the North Pacific Ocean, and how [[big]] it was ]. "" "" What's amazing to us is that this top 10 percent of the layer has a very dense - - or super - dense - - structure with a lower density underneath, "" said",0.0,0.627558708190918,"A team from the Department of Geology and Geophysics at [[virginia]] Atlantic University ( FAU ) tested the hypothesis that thick undersea sediments represent a surface - dominated mantle that received very little or no heat from the Sun. [[this]] landmark NOAA - led Surface Water by Particle Spectrometry Explorer ( SWPE ) satellite image shows a super - dense layer of ocean sediments around the Middle Eocene time period located almost just northwest of the West Coast of [[california]]. About a dozen unique dark bands appear near the end of this layer, which scientists say indicates that vast pools of heated water were [[scattered]] under the sediment. "" Maybe one day we will learn the secrets of who made the bed [ of the North Pacific Ocean, and how [[vast]] it was ]. "" "" What's amazing to us is that this top 10 percent of the layer has a very dense - - or super - dense - - structure with a lower density underneath, "" said",Successful
1273,1.0,266.0,1.0,0.010492861270904541,"[[The]] radio station put him on Sunday. [[When]] she heard his voice, she knew it was time to move forward. The hallways [[around]] the and was filled with five lanky teenagers, a younger [[friend]] who gave her a nickname and asked only that [[I]] do not say anything to her. [[The]] radio station put him on Sunday. When she heard his voice, she knew it was time to move forward. Once the pair had settled in, Melinda started to look for all of the [[children]]. But a flash of light saved her from keeping a straight face. She had her earphones on. "" Dego! "" she shouted. "" ¿ Cuál va? Llama? "" In English, mind you : 7159568345, [[many]] numbers from a printed transcript of his native Spanish. Unlike [[Memodi]] and Rubio, he was even more fluent in English than in [[Spanish]]. [[He]] smiled shyly, held",0.0,0.576548159122467,"[[the]] radio station put him on Sunday. [[shortly]] she heard his voice, she knew it was time to move forward. The hallways [[throughout]] the and was filled with five lanky teenagers, a younger [[ones]] who gave her a nickname and asked only that [[she]] do not say anything to her. [[this]] radio station put him on Sunday. When she heard his voice, she knew it was time to move forward. Once the pair had settled in, Melinda started to look for all of the [[kids]]. But a flash of light saved her from keeping a straight face. She had her earphones on. "" Dego! "" she shouted. "" ¿ Cuál va? Llama? "" In English, mind you : 7159568345, [[actual]] numbers from a printed transcript of his native Spanish. Unlike [[ben]] and Rubio, he was even more fluent in English than in [[english]]. [[his]] smiled shyly, held",Successful
1275,1.0,150.0,1.0,0.04527467489242554,"[[Current]] link if possible ( hold top - right of Firefox browser ) for PSR4 will be up soon on http : / / goo. gl / 6ZDmQ "" Ira Yashin is the legendary number two official basketball player at the University of Miami. He played seven years for Duke, was a member of the North Florida basketball program for two seasons as a starter, and made the NBA D - League team before moving overseas. Following an illustrious playing career, [[Yashin]] signed with the Philadelphia 76ers on May 20, 2000. Once Shaver's shots had hit the rim, Giannis preferred to wait, flipped the ball to two other players off the bench, and let him go score ( while leaning forward and shouting at Shaver ). Yashin would hesitate a moment before firing. But while Paul Jones and Kelly Olynyk were they point guards all year long, its good to have Ya",0.0,0.5426142215728761,"[[new]] link if possible ( hold top - right of Firefox browser ) for PSR4 will be up soon on http : / / goo. gl / 6ZDmQ "" Ira Yashin is the legendary number two official basketball player at the University of Miami. He played seven years for Duke, was a member of the North Florida basketball program for two seasons as a starter, and made the NBA D - League team before moving overseas. Following an illustrious playing career, [[mike]] signed with the Philadelphia 76ers on May 20, 2000. Once Shaver's shots had hit the rim, Giannis preferred to wait, flipped the ball to two other players off the bench, and let him go score ( while leaning forward and shouting at Shaver ). Yashin would hesitate a moment before firing. But while Paul Jones and Kelly Olynyk were they point guards all year long, its good to have Ya",Successful
1276,1.0,236.0,1.0,0.03301793336868286,"What [[would]] be your advice for the [[immigrants]] around you, the migrants here, in America? What is your advice on where you live, who you live with, what you wear, what you associate with, what you want to do? [[How]] did they who went and migrated to America do it? Say, I have known an immigrant, a native of the Middle East, for a year. Recently a friend came to me and said "" What do you have to add to what I have to say? "", and I said, "" Here's five rules for growing with the same characteristics and policies that put me in this situation as well "". And I think those are really good rules of thumb. For starters, big mosque [[projects]], and, one, immigrants should [[try]] to stay with relatives and friends who are into the same activities, and - and two, strong leadership. [[I]] think the [[kind]] of world we live in today is very different, it",0.0,0.5222595930099487,"What [[i]] be your advice for the [[immigrant]] around you, the migrants here, in America? What is your advice on where you live, who you live with, what you wear, what you associate with, what you want to do? [[exactly]] did they who went and migrated to America do it? Say, I have known an immigrant, a native of the Middle East, for a year. Recently a friend came to me and said "" What do you have to add to what I have to say? "", and I said, "" Here's five rules for growing with the same characteristics and policies that put me in this situation as well "". And I think those are really good rules of thumb. For starters, big mosque [[project]], and, one, immigrants should [[arrange]] to stay with relatives and friends who are into the same activities, and - and two, strong leadership. [[we]] think the [[type]] of world we live in today is very different, it",Successful
1278,1.0,191.0,1.0,0.3384458422660828,"So when Police chief George Williams, under pressure to address the racism behind the shooting, dragged Lt. Floyd through the mud, it didn't go over so well, black and white alike. In an interview with the Associated Press, council members accused Williams of putting people in a position of protecting themselves. Back then, voters rejected a plan to put measures like a voter referendum on the ballot which would have had police pay more for substandard services, but such a proposition would have also mandated any firefighters, police officers, nurses or other public safety workers to submit to random drug tests. The council itself voted down an effort by an activist to "" sanction "" police up to age 60 to participate in the program [[without]] first undergoing drug testing, according to the AP. By the time Chief Williams walked into the Council Chamber to a standing ovation, the mayor and council members had been locked out for over a day. Ironically, Williams, the first",0.0,0.6100913286209106,"So when Police chief George Williams, under pressure to address the racism behind the shooting, dragged Lt. Floyd through the mud, it didn't go over so well, black and white alike. In an interview with the Associated Press, council members accused Williams of putting people in a position of protecting themselves. Back then, voters rejected a plan to put measures like a voter referendum on the ballot which would have had police pay more for substandard services, but such a proposition would have also mandated any firefighters, police officers, nurses or other public safety workers to submit to random drug tests. The council itself voted down an effort by an activist to "" sanction "" police up to age 60 to participate in the program [[although]] first undergoing drug testing, according to the AP. By the time Chief Williams walked into the Council Chamber to a standing ovation, the mayor and council members had been locked out for over a day. Ironically, Williams, the first",Successful
1282,1.0,147.0,1.0,0.006505906581878662,"[[H]] Oculus Rift DK2 Nvidia Geforce GTX 970 Apple MacBook Pro with Retina display Microsoft Surface 2 with Intel Core i7 - 6700HQ 4GB RAM 8GB Memory ( Double the amount of RAM available on previous year models ) 2× Atari 2600 / SNES controllers, Super Mario World / Paper Mario Contact information and settings : Software version : Oculus software is not compatible with SAME. The newest version of software, natively running on the home version of SAME, is 1. 29 Features : Stack Stacking ( Up to 8 players ) Bounce Stacking ( Up to 8 players ) Singleplayer only Workstation - only Life support and nutrition Gravity ( lizards can fly, falling will catapult you ) Brush ( shoot trash cans, sunglasses, etc ) Bake Stacking Brush Dancing games ( piano, wall",0.0,0.795456051826477,"[[devices]] Oculus Rift DK2 Nvidia Geforce GTX 970 Apple MacBook Pro with Retina display Microsoft Surface 2 with Intel Core i7 - 6700HQ 4GB RAM 8GB Memory ( Double the amount of RAM available on previous year models ) 2× Atari 2600 / SNES controllers, Super Mario World / Paper Mario Contact information and settings : Software version : Oculus software is not compatible with SAME. The newest version of software, natively running on the home version of SAME, is 1. 29 Features : Stack Stacking ( Up to 8 players ) Bounce Stacking ( Up to 8 players ) Singleplayer only Workstation - only Life support and nutrition Gravity ( lizards can fly, falling will catapult you ) Brush ( shoot trash cans, sunglasses, etc ) Bake Stacking Brush Dancing games ( piano, wall",Successful
1285,1.0,199.0,1.0,0.038923859596252434,"Explore its 1, 350 - mile ( 1, 800 km ) route from South America to [[North]] America, beginning and ending at Anchorage. A 787 is operated by US Airways and American. The flight is expected to last 12 hours. [[See]]. NOT. COLLIDE A Boeing 787 is pictured just before the pre - taxi [[vehicle]] phase - out, which will reduce the frequency of maintenance visits. It was later replaced by commercial aircraft. The origin of America's commercial 887 Dreamliner [[airliners]] lies in Singapore. Mitsubishi Aircraft Ltd., the manufacturer, is based at Kowloon, but there are actually two Mitsubishi Aircraft Ltd. plant sites in Singapore, Boeing said in an Aug. 26 release. Airbus currently makes 17, 000 Dreamliners a year in Asia, out of 16, 700 worldwide. Excluding the 787 that Boeing made in Europe ( 5, 500 ) and [[Asia]] ( 1,",0.0,0.7308647632598877,"Explore its 1, 350 - mile ( 1, 800 km ) route from South America to [[nord]] America, beginning and ending at Anchorage. A 787 is operated by US Airways and American. The flight is expected to last 12 hours. [[die]]. NOT. COLLIDE A Boeing 787 is pictured just before the pre - taxi [[ride]] phase - out, which will reduce the frequency of maintenance visits. It was later replaced by commercial aircraft. The origin of America's commercial 887 Dreamliner [[aircraft]] lies in Singapore. Mitsubishi Aircraft Ltd., the manufacturer, is based at Kowloon, but there are actually two Mitsubishi Aircraft Ltd. plant sites in Singapore, Boeing said in an Aug. 26 release. Airbus currently makes 17, 000 Dreamliners a year in Asia, out of 16, 700 worldwide. Excluding the 787 that Boeing made in Europe ( 5, 500 ) and [[singapore]] ( 1,",Successful
1291,1.0,432.0,1.0,0.003970503807067871,"[[A]], NCMASC. 3 E R E C R 2 ( E M V R V ) 4 18 / 05 / 2011 e [[Western]] Muse A $ AP Mob B $ AP - Names 6 V. C. O. B NONC AV A $ AP at Best DJ Garage Automatically switch between DJing and Mapping slots 5 R E [[C]] S [[E]] S A. 2 ( 1 ) 2013 / 02 / 05 ( Saturday ) - Porto [[A]] $ AP [[Technical]] [[Death]] Squad A $ AP Ant A $ AP Mob, [[2]] Chainz A $ AP Fat 5 A $ AP [[Ferg]], Future A $ AP Ferg, Trinidad James, Action [[Bronson]] A $ AP Yams A $ AP Yams A $ [[AP]] Yams [[A]] $ AP Yams [[A]] $ AP Yams A $ [[AP]] Yams A $ AP Yams A $ [[AP]] Yams A $ [[AP]] Yams A $ AP Yams A $ AP Ya",0.0,0.6039526462554932,"[[a]], NCMASC. 3 E R E C R 2 ( E M V R V ) 4 18 / 05 / 2011 e [[w]] Muse A $ AP Mob B $ AP - Names 6 V. C. O. B NONC AV A $ AP at Best DJ Garage Automatically switch between DJing and Mapping slots 5 R E [[q]] S [[c]] S A. 2 ( 1 ) 2013 / 02 / 05 ( Saturday ) - Porto [[d]] $ AP [[tha]] [[beat]] Squad A $ AP Ant A $ AP Mob, [[seven]] Chainz A $ AP Fat 5 A $ AP [[ghetto]], Future A $ AP Ferg, Trinidad James, Action [[riot]] A $ AP Yams A $ AP Yams A $ [[arc]] Yams [[the]] $ AP Yams [[another]] $ AP Yams A $ [[abbey]] Yams A $ AP Yams A $ [[arc]] Yams A $ [[altar]] Yams A $ AP Yams A $ AP Ya",Successful
1296,1.0,84.0,1.0,0.1904432773590088,"[[Ge]] [UNK] Lead quarry settlement Nelliston, C. B., Doyle, K. F., and Liddell, H. A. ( 1956 ) : Mines and Mineral Occurrences of the Bexley Area. Cairngorm, M. G. & Lees, C. F. R. ( 1974 ) [UNK] Lead mine [ Monazite - ( Ce ) ] Centaur, S. L. ( 2009 ), The Weald of Bexley, THE WEAHLER SITE, Eamonn de Lugh ( ed. ). Mineralogical Record, Volume 12, part 1, May 2009, p. 35 - 68. [ http : / / www. mineralliving. co. uk / Research / Acomming / A _ BOOK _ 4. pdf ] [UNK] Lead quarry Westiner, D. and Morrill, R. (",0.0,0.9256432056427002,"[[[UNK]]] [UNK] Lead quarry settlement Nelliston, C. B., Doyle, K. F., and Liddell, H. A. ( 1956 ) : Mines and Mineral Occurrences of the Bexley Area. Cairngorm, M. G. & Lees, C. F. R. ( 1974 ) [UNK] Lead mine [ Monazite - ( Ce ) ] Centaur, S. L. ( 2009 ), The Weald of Bexley, THE WEAHLER SITE, Eamonn de Lugh ( ed. ). Mineralogical Record, Volume 12, part 1, May 2009, p. 35 - 68. [ http : / / www. mineralliving. co. uk / Research / Acomming / A _ BOOK _ 4. pdf ] [UNK] Lead quarry Westiner, D. and Morrill, R. (",Successful
1304,1.0,347.0,1.0,0.0006788969039916992,"[[Hifter]] ) 1 / 2 Refused Media ( the rights holders ) rejected my work, which is a problem as I turned it into an aural infiltration of Starring The Impossible. [[So]] in the end I didn't get the cash I [[wanted]]. Advertisement [[Since]] its release in 1995, the [[original]] Pirates of the Caribbean ( Original [[Motion]] [[Picture]] Soundtrack ) soundtrack has sold over 17 million [[copies]]. Fans of the series are happy with the [[sound]] and manner of the songs, which they consider "" [[difficult]], raw, brash, trite and desperately catchy, all bathed in a calming Caribbean [[sunset]]. "" [[The]] total album sales are better than any previous [[set]] ( 1998's highly - praised Guardians of the Golden Circle ). [[All]] songs created for the movie follow around the tone of the [[films]]. [[You]] may not get "" We Shall Never Die "" or "" [[Be]] All My Sins Remember'd. "" But they all [[go]] about",0.0,0.5347505807876587,"[[r]] ) 1 / 2 Refused Media ( the rights holders ) rejected my work, which is a problem as I turned it into an aural infiltration of Starring The Impossible. [[somehow]] in the end I didn't get the cash I [[get]]. Advertisement [[besides]] its release in 1995, the [[acclaimed]] Pirates of the Caribbean ( Original [[feature]] [[movie]] Soundtrack ) soundtrack has sold over 17 million [[albums]]. Fans of the series are happy with the [[tone]] and manner of the songs, which they consider "" [[soft]], raw, brash, trite and desperately catchy, all bathed in a calming Caribbean [[light]]. "" [[the]] total album sales are better than any previous [[outing]] ( 1998's highly - praised Guardians of the Golden Circle ). [[album]] songs created for the movie follow around the tone of the [[film]]. [[you]] may not get "" We Shall Never Die "" or "" [[save]] All My Sins Remember'd. "" But they all [[follow]] about",Successful
